input_file_name,width,height,bitrate [kb/s],duration [s],model_cpu_energy [kWh]
Busy_City_s018.265,3840,2160,16800,39.07936906814575,0.0008380353589057
Busy_City_s019.265,640,360,145,6.791992425918579,0.0001273875912772
Busy_City_s019.265,960,540,1600,7.807112693786621,0.000151111003473
Busy_City_s019.265,1280,720,3400,8.942113637924194,0.0001772525636672
Busy_City_s019.265,1920,1080,5800,11.464922666549684,0.0002336296463383
Busy_City_s019.265,2560,1440,8100,15.354888677597046,0.0003142633882681
Busy_City_s019.265,3840,2160,16800,28.495625019073486,0.000581310750389
Busy_City_s020.265,640,360,145,6.590624570846558,0.0001241966585795
Busy_City_s020.265,960,540,1600,8.114802360534668,0.0001574271657943
Busy_City_s020.265,1280,720,3400,9.87225580215454,0.0001945931310335
Busy_City_s020.265,1920,1080,5800,13.747583150863647,0.0002856442276901
Busy_City_s020.265,2560,1440,8100,19.55879664421081,0.0004063883302741
Busy_City_s020.265,3840,2160,16800,38.10470461845398,0.000795118169705
Busy_City_s021.265,640,360,145,5.992620944976807,0.0001151914914978
Busy_City_s021.265,960,540,1600,7.079658269882202,0.0001408065367009
Busy_City_s021.265,1280,720,3400,8.492179870605469,0.0001717307484944
Busy_City_s021.265,1920,1080,5800,11.673503637313845,0.0002425494644641
Busy_City_s021.265,2560,1440,8100,16.40583872795105,0.0003445226132869
Busy_City_s021.265,3840,2160,16800,32.4958119392395,0.0006845784381866
Busy_City_s022.265,640,360,145,5.1876380443573,9.176355296240912e-05
Busy_City_s022.265,960,540,1600,5.890879392623901,0.0001078685471004
Busy_City_s022.265,1280,720,3400,6.909242153167725,0.0001305079073376
Busy_City_s022.265,1920,1080,5800,9.246503591537476,0.0001830807711124
Busy_City_s022.265,2560,1440,8100,12.690327644348145,0.0002588826839447
Busy_City_s022.265,3840,2160,16800,24.55064058303833,0.000506834335592
Busy_City_s023.265,640,360,145,5.230797052383423,9.008594923549228e-05
Busy_City_s023.265,960,540,1600,6.03352427482605,0.0001094079068501
Busy_City_s023.265,1280,720,3400,7.118160247802734,0.0001327141432868
Busy_City_s023.265,1920,1080,5800,9.785626649856567,0.0001907109904872
Busy_City_s023.265,2560,1440,8100,13.386884212493896,0.0002686301431973
Busy_City_s023.265,3840,2160,16800,26.345055103302,0.0005397809067832
Busy_City_s024.265,640,360,145,4.812429666519165,8.127658992343478e-05
Busy_City_s024.265,960,540,1600,5.552298069000244,9.809059921900432e-05
Busy_City_s024.265,1280,720,3400,6.566651105880737,0.0001202426780276
Busy_City_s024.265,1920,1080,5800,8.946236371994019,0.0001715689330895
Busy_City_s024.265,2560,1440,8100,12.101740598678589,0.0002423037395424
Busy_City_s024.265,3840,2160,16800,23.57605361938477,0.0004772841077168
CampfireParty_s000.265,640,360,145,11.160573482513428,0.0002207313422097
CampfireParty_s000.265,960,540,1600,12.899868726730348,0.000258284038284
CampfireParty_s000.265,1280,720,3400,15.015656232833862,0.0003066530683994
CampfireParty_s000.265,1920,1080,5800,19.865168571472168,0.0004202586773342
CampfireParty_s000.265,2560,1440,8100,26.37234783172608,0.0005620240349027
CampfireParty_s000.265,3840,2160,16800,46.180389642715454,0.000989286569235
CampfireParty_s001.265,640,360,145,11.180209875106812,0.0002193805626604
CampfireParty_s001.265,960,540,1600,13.107315063476562,0.0002606899329291
CampfireParty_s001.265,1280,720,3400,15.39434027671814,0.0003137024451944
CampfireParty_s001.265,1920,1080,5800,20.7544264793396,0.0004381490034527
CampfireParty_s001.265,2560,1440,8100,28.06455397605896,0.0005974631713125
CampfireParty_s001.265,3840,2160,16800,49.56343603134155,0.0010584547116915
Characters_s000.265,640,360,145,8.883936405181885,0.0001731380494965
Characters_s000.265,960,540,1600,9.996147394180298,0.0001983679916222
Characters_s000.265,1280,720,3400,11.40935492515564,0.0002292012633853
Characters_s000.265,1920,1080,5800,14.004160165786743,0.0002891081065336
Characters_s000.265,2560,1440,8100,18.11348819732666,0.0003751504666646
Characters_s000.265,3840,2160,16800,31.921422481536865,0.0006533251134554
Characters_s001.265,640,360,145,8.841202735900879,0.0001728946312798
Characters_s001.265,960,540,1600,9.957140445709229,0.000197151380825
Characters_s001.265,1280,720,3400,11.44694709777832,0.0002302108249664
Characters_s001.265,1920,1080,5800,13.90645670890808,0.0002870910729461
Characters_s001.265,2560,1440,8100,17.8448805809021,0.0003715700689845
Characters_s001.265,3840,2160,16800,32.78307247161865,0.000668774678421
Childs_Play_s000.265,640,360,145,5.983478307723999,0.0001144838849544
Childs_Play_s000.265,960,540,1600,6.839656591415405,0.0001342092615604
Childs_Play_s000.265,1280,720,3400,8.081961393356323,0.0001618188270092
Childs_Play_s000.265,1920,1080,5800,10.94170618057251,0.0002249128492673
Childs_Play_s000.265,2560,1440,8100,14.909679651260376,0.0003111153153896
Childs_Play_s000.265,3840,2160,16800,28.56567478179932,0.0006024183415095
Childs_Play_s001.265,640,360,145,6.234875679016113,0.0001071013088862
Childs_Play_s001.265,960,540,1600,7.076234340667725,0.0001265859698719
Childs_Play_s001.265,1280,720,3400,8.226990222930908,0.0001513766201019
Childs_Play_s001.265,1920,1080,5800,10.911819458007812,0.0002116892974853
Childs_Play_s001.265,2560,1440,8100,14.611767053604126,0.0002880141639232
Childs_Play_s001.265,3840,2160,16800,28.18090128898621,0.0005586080877727
Childs_Play_s002.265,640,360,145,5.880135536193848,0.0001085865029017
Childs_Play_s002.265,960,540,1600,6.932079792022705,0.000131093331178
Childs_Play_s002.265,1280,720,3400,8.246452569961548,0.0001605309433619
Childs_Play_s002.265,1920,1080,5800,11.181589126586914,0.0002268620193905
Childs_Play_s002.265,2560,1440,8100,15.674160718917848,0.0003201011933485
Childs_Play_s002.265,3840,2160,16800,30.40838885307312,0.0006203311326026
Childs_Play_s003.265,640,360,145,6.677133083343506,0.0001244914368205
Childs_Play_s003.265,960,540,1600,7.896286487579346,0.0001503803893301
Childs_Play_s003.265,1280,720,3400,9.264361143112184,0.0001811697290208
Childs_Play_s003.265,1920,1080,5800,12.507590055465698,0.0002545989442401
Childs_Play_s003.265,2560,1440,8100,17.36574649810791,0.0003558048504723
Childs_Play_s003.265,3840,2160,16800,32.91223216056824,0.0006772605995708
Childs_Play_s004.265,640,360,145,4.383955001831055,7.676792314317492e-05
Childs_Play_s004.265,960,540,1600,5.025114297866821,9.112207260131836e-05
Childs_Play_s004.265,1280,720,3400,6.092350959777832,0.0001129115711212
Childs_Play_s004.265,1920,1080,5800,8.493932962417603,0.0001627060047467
Childs_Play_s004.265,2560,1440,8100,11.952977657318115,0.0002321533882776
Childs_Play_s004.265,3840,2160,16800,24.07510113716125,0.0004745469935258
Childs_Play_s005.265,640,360,145,4.683928966522217,7.952270512051054e-05
Childs_Play_s005.265,960,540,1600,5.745150566101074,9.932726978725858e-05
Childs_Play_s005.265,1280,720,3400,6.922027826309204,0.0001282882490475
Childs_Play_s005.265,1920,1080,5800,9.930042028427124,0.0001944081561565
Childs_Play_s005.265,2560,1440,8100,14.225050926208496,0.0002829204573101
Childs_Play_s005.265,3840,2160,16800,28.75906252861023,0.0005866848755836
Childs_Play_s006.265,640,360,145,6.238437414169312,0.0001154804081334
Childs_Play_s006.265,960,540,1600,7.431171655654907,0.0001421830843448
Childs_Play_s006.265,1280,720,3400,9.025477886199951,0.0001758965356932
Childs_Play_s006.265,1920,1080,5800,12.34959864616394,0.0002554994742128
Childs_Play_s006.265,2560,1440,8100,17.425233125686646,0.0003616703942086
Childs_Play_s006.265,3840,2160,16800,33.881959676742554,0.000710015288337
Childs_Play_s007.265,640,360,145,6.148738861083984,0.0001109505767822
Childs_Play_s007.265,960,540,1600,7.267953634262085,0.0001350224275165
Childs_Play_s007.265,1280,720,3400,8.649219036102295,0.0001666416200955
Childs_Play_s007.265,1920,1080,5800,11.857685565948486,0.0002382077278137
Childs_Play_s007.265,2560,1440,8100,16.54446578025818,0.0003397130306879
Childs_Play_s007.265,3840,2160,16800,32.276735067367554,0.0006749423932976
Childs_Play_s008.265,640,360,145,5.831133842468262,0.000106385797437
Childs_Play_s008.265,960,540,1600,6.717742681503296,0.0001249500138759
Childs_Play_s008.265,1280,720,3400,7.857010126113892,0.0001501561935212
Childs_Play_s008.265,1920,1080,5800,10.353373527526855,0.0002031561961068
Childs_Play_s008.265,2560,1440,8100,13.940656900405884,0.0002822208541393
Childs_Play_s008.265,3840,2160,16800,25.86645722389221,0.0005299749680095
Childs_Play_s009.265,640,360,145,6.021255970001221,0.0001069107448895
Childs_Play_s009.265,960,540,1600,7.155082702636719,0.0001302225051879
Childs_Play_s009.265,1280,720,3400,8.448204040527344,0.0001603281389024
Childs_Play_s009.265,1920,1080,5800,11.540578126907349,0.0002336325927469
Childs_Play_s009.265,2560,1440,8100,16.368719339370728,0.0003353768717977
Childs_Play_s009.265,3840,2160,16800,31.93366360664368,0.0006592527442349
Childs_Play_s010.265,640,360,145,5.248370170593262,9.482055441538492e-05
Childs_Play_s010.265,960,540,1600,6.494014501571655,0.0001183353753619
Childs_Play_s010.265,1280,720,3400,7.882499933242798,0.0001488916654056
Childs_Play_s010.265,1920,1080,5800,11.02348780632019,0.0002243892184575
Childs_Play_s010.265,2560,1440,8100,15.962956666946411,0.0003323842310428
Childs_Play_s010.265,3840,2160,16800,33.175416707992554,0.0006937348249382
Childs_Play_s011.265,640,360,145,5.114715576171875,9.092827690972222e-05
Childs_Play_s011.265,960,540,1600,6.0975661277771,0.0001132792285071
Childs_Play_s011.265,1280,720,3400,7.45712685585022,0.0001411882684707
Childs_Play_s011.265,1920,1080,5800,10.354383945465088,0.0002098488479614
Childs_Play_s011.265,2560,1440,8100,14.78195333480835,0.0003061506779564
Childs_Play_s011.265,3840,2160,16800,30.499786376953125,0.0006350733296712
Childs_Play_s012.265,640,360,145,4.938053846359253,9.096992530292936e-05
Childs_Play_s012.265,960,540,1600,5.921286582946777,0.0001110570194668
Childs_Play_s012.265,1280,720,3400,7.143007516860962,0.0001374632113244
Childs_Play_s012.265,1920,1080,5800,10.061440706253052,0.0001996637011263
Childs_Play_s012.265,2560,1440,8100,14.276430130004885,0.0002890183966318
Childs_Play_s012.265,3840,2160,16800,28.92305588722229,0.0005887448709487
Childs_Play_s013.265,640,360,145,5.468703508377075,9.722139570448134e-05
Childs_Play_s013.265,960,540,1600,6.542566776275635,0.000120674009429
Childs_Play_s013.265,1280,720,3400,8.00578761100769,0.0001537111221313
Childs_Play_s013.265,1920,1080,5800,11.120943069458008,0.000223407389662
Childs_Play_s013.265,2560,1440,8100,16.245021104812622,0.0003335644333521
Childs_Play_s013.265,3840,2160,16800,31.624679565429688,0.0006528739403618
Childs_Play_s014.265,640,360,145,5.344902753829956,8.95568150308397e-05
Childs_Play_s014.265,960,540,1600,6.162642478942871,0.0001084625076293
Childs_Play_s014.265,1280,720,3400,7.365959167480469,0.0001332420169406
Childs_Play_s014.265,1920,1080,5800,9.902873039245604,0.0001901351623535
Childs_Play_s014.265,2560,1440,8100,13.647743225097656,0.0002720450149536
Childs_Play_s014.265,3840,2160,16800,26.25495338439941,0.0005285997281392
Childs_Play_s015.265,640,360,145,5.298036336898804,8.841833975580004e-05
Childs_Play_s015.265,960,540,1600,5.99609375,0.0001059309895833
Childs_Play_s015.265,1280,720,3400,7.022642850875855,0.000128904510996
Childs_Play_s015.265,1920,1080,5800,9.426457643508911,0.0001818258941014
Childs_Play_s015.265,2560,1440,8100,12.893315076828005,0.0002544280841827
Childs_Play_s015.265,3840,2160,16800,24.513448476791385,0.0004940821726322
Childs_Play_s016.265,640,360,145,5.306760311126709,8.938942924075657e-05
Childs_Play_s016.265,960,540,1600,6.081844568252564,0.0001090677459239
Childs_Play_s016.265,1280,720,3400,7.176936626434326,0.0001339694836934
Childs_Play_s016.265,1920,1080,5800,9.797273635864258,0.0001920265632629
Childs_Play_s016.265,2560,1440,8100,13.743858814239502,0.0002742663381152
Childs_Play_s016.265,3840,2160,16800,27.1311137676239,0.0005474455844667
Childs_Play_s017.265,640,360,145,4.706573009490967,7.72923878669739e-05
Childs_Play_s017.265,960,540,1600,5.379224061965942,9.264219217830236e-05
Childs_Play_s017.265,1280,720,3400,6.264103412628174,0.0001141458844078
Childs_Play_s017.265,1920,1080,5800,8.546355247497559,0.0001627605877134
Childs_Play_s017.265,2560,1440,8100,11.82587957382202,0.0002309988476753
Childs_Play_s017.265,3840,2160,16800,22.710294008255005,0.0004542058801651
Childs_Play_s018.265,640,360,145,4.756355285644531,7.7687136332194e-05
Childs_Play_s018.265,960,540,1600,5.35816764831543,9.275583551194931e-05
Childs_Play_s018.265,1280,720,3400,6.304447174072266,0.0001134800491333
Childs_Play_s018.265,1920,1080,5800,8.477815866470337,0.0001623972728199
Childs_Play_s018.265,2560,1440,8100,11.700905799865724,0.000230117814064
Childs_Play_s018.265,3840,2160,16800,22.711485624313354,0.0004542297124862
CityAlley_s000.265,640,360,145,10.880769968032835,0.0002164064249197
CityAlley_s000.265,960,540,1600,11.825958967208862,0.000236256380256
CityAlley_s000.265,1280,720,3400,12.758542537689207,0.0002588566519313
CityAlley_s000.265,1920,1080,5800,15.518805027008057,0.000321066832892
CityAlley_s000.265,2560,1440,8100,20.16596007347107,0.0004221407642046
CityAlley_s000.265,3840,2160,16800,39.7281973361969,0.0008228151092741
CityAlley_s001.265,640,360,145,10.71654748916626,0.0002109969127866
CityAlley_s001.265,960,540,1600,11.67648434638977,0.0002330107320679
CityAlley_s001.265,1280,720,3400,12.549494981765749,0.0002546153092967
CityAlley_s001.265,1920,1080,5800,15.217317819595335,0.0003161820480293
CityAlley_s001.265,2560,1440,8100,20.032999753952023,0.0004171315726545
CityAlley_s001.265,3840,2160,16800,38.95016098022461,0.0008110289075215
ConstructionField_s000.265,640,360,145,11.975391387939451,0.0002373788692898
ConstructionField_s000.265,960,540,1600,12.912076234817505,0.000257380719614
ConstructionField_s000.265,1280,720,3400,14.192103385925291,0.0002863651083204
ConstructionField_s000.265,1920,1080,5800,16.946763277053833,0.0003506097024652
ConstructionField_s000.265,2560,1440,8100,21.122880458831787,0.0004421722976048
ConstructionField_s000.265,3840,2160,16800,36.44905424118042,0.0007589503071996
ConstructionField_s001.265,640,360,145,11.983529567718506,0.0002394042906973
ConstructionField_s001.265,960,540,1600,13.014225721359251,0.0002605737194432
ConstructionField_s001.265,1280,720,3400,14.191832542419434,0.0002873057654698
ConstructionField_s001.265,1920,1080,5800,16.9772732257843,0.0003519954648812
ConstructionField_s001.265,2560,1440,8100,21.12584543228149,0.0004417649011505
ConstructionField_s001.265,3840,2160,16800,36.35681557655335,0.0007521821178171
Construction_s000.265,640,360,145,9.966352462768556,0.0001960049317677
Construction_s000.265,960,540,1600,10.982054710388184,0.0002184208659066
Construction_s000.265,1280,720,3400,12.253390073776243,0.000247246181933
Construction_s000.265,1920,1080,5800,15.284169912338257,0.000317231437736
Construction_s000.265,2560,1440,8100,20.02583384513855,0.0004209875292778
Construction_s000.265,3840,2160,16800,37.82316064834595,0.0007875622561666
Construction_s001.265,640,360,145,9.963243961334229,0.0001952795816421
Construction_s001.265,960,540,1600,11.057437419891356,0.0002182000984191
Construction_s001.265,1280,720,3400,12.287633895874023,0.0002490293802897
Construction_s001.265,1920,1080,5800,15.332948684692385,0.0003172216716766
Construction_s001.265,2560,1440,8100,19.90777015686035,0.000418063173294
Construction_s001.265,3840,2160,16800,36.7636787891388,0.0007687693720128
Crowd_s000.265,640,360,145,9.821707487106323,0.0001933785074128
Crowd_s000.265,960,540,1600,11.076920747756958,0.0002207999535719
Crowd_s000.265,1280,720,3400,12.603108406066896,0.0002551429279539
Crowd_s000.265,1920,1080,5800,15.90247631072998,0.0003311248956256
Crowd_s000.265,2560,1440,8100,20.66474723815918,0.0004353373418172
Crowd_s000.265,3840,2160,16800,36.68379092216492,0.0007622076558272
Crowd_s001.265,640,360,145,9.783030033111572,0.0001928343919859
Crowd_s001.265,960,540,1600,10.95675802230835,0.0002184047099113
Crowd_s001.265,1280,720,3400,12.317392826080322,0.0002504536541302
Crowd_s001.265,1920,1080,5800,15.70267391204834,0.0003259177207522
Crowd_s001.265,2560,1440,8100,20.260810375213623,0.0004245765374183
Crowd_s001.265,3840,2160,16800,35.86580228805542,0.0007499937767346
Dolls_s000.265,640,360,145,11.286315202713013,0.0002254754970497
Dolls_s000.265,960,540,1600,12.831922769546509,0.0002572087630695
Dolls_s000.265,1280,720,3400,14.809398889541626,0.000300137150828
Dolls_s000.265,1920,1080,5800,19.125519275665283,0.0004024859278678
Dolls_s000.265,2560,1440,8100,25.83406138420105,0.000548256191598
Dolls_s000.265,3840,2160,16800,50.1739706993103,0.0010703780415852
Dolls_s001.265,640,360,145,11.422896385192873,0.0002238887691497
Dolls_s001.265,960,540,1600,13.167552947998049,0.0002624732220967
Dolls_s001.265,1280,720,3400,15.307400703430176,0.0003115906454298
Dolls_s001.265,1920,1080,5800,20.451271533966064,0.0004308401203155
